REGION,_REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,Globe,IP,C1_P_GAS,2045,-0.0
Globe,Globe,IP,C1_P_GAS,2046,-0.0
Globe,Globe,IP,C1_P_GAS,2047,-0.0
Globe,Globe,IP,C1_P_GAS,2048,-0.0
Globe,Globe,IP,C1_P_GAS,2049,-0.0
Globe,Globe,IP,C1_P_GAS,2050,-0.0
Globe,Globe,IP,C1_P_GAS,2051,-0.0
Globe,Globe,IP,C1_P_GAS,2052,-0.0
Globe,Globe,IP,C1_P_GAS,2053,-0.0
Globe,Globe,IP,C1_P_GAS,2054,-0.0
Globe,Globe,IP,C1_P_GAS,2055,-0.0
Globe,Globe,IP,C1_P_GAS,2056,-0.0
Globe,Globe,IP,C1_P_GAS,2057,-0.0
Globe,Globe,IP,C1_P_GAS,2058,-0.0
Globe,Globe,IP,C1_P_GAS,2059,-0.0
Globe,Globe,IP,C1_P_GAS,2060,-0.0
Globe,Globe,IP,C1_P_GAS,2061,-0.0
Globe,Globe,IP,C1_P_GAS,2062,-0.0
Globe,Globe,IP,C1_P_GAS,2063,-0.0
Globe,Globe,IP,C1_P_GAS,2064,-0.0
Globe,Globe,IP,C1_P_GAS,2065,-0.0
Globe,Globe,IP,C1_P_GAS,2066,-0.0
Globe,Globe,IP,C1_P_GAS,2067,-0.0
Globe,Globe,IP,C1_P_GAS,2068,-0.0
Globe,Globe,IP,C1_P_GAS,2069,-0.0
Globe,Globe,IP,C1_P_GAS,2070,-0.0
Globe,Globe,IP,C1_P_HCO,2010,-0.0
Globe,Globe,IP,C1_P_HCO,2011,-0.0
Globe,Globe,IP,C1_P_HCO,2012,-0.0
Globe,Globe,IP,C1_P_HCO,2013,-0.0
Globe,Globe,IP,C1_P_HCO,2014,-0.0
Globe,Globe,IP,C1_P_HCO,2015,-0.0
Globe,Globe,IP,C1_P_HCO,2016,-0.0
Globe,Globe,IP,C1_P_HCO,2017,-0.0
Globe,Globe,IP,C1_P_HCO,2018,-0.0
Globe,Globe,IP,C1_P_HCO,2019,-0.0
Globe,Globe,IP,C1_P_HCO,2020,-0.0
Globe,Globe,IP,C1_P_HCO,2021,-0.0
Globe,Globe,IP,C1_P_HCO,2022,-0.0
Globe,Globe,IP,C1_P_HCO,2023,-0.0
Globe,Globe,IP,C1_P_HCO,2024,-0.0
Globe,Globe,IP,C1_P_HCO,2025,-0.0
Globe,Globe,IP,C1_P_HCO,2026,-0.0
Globe,Globe,IP,C1_P_HCO,2027,-0.0
Globe,Globe,IP,C1_P_HCO,2028,-0.0
Globe,Globe,IP,C1_P_HCO,2029,-0.0
Globe,Globe,IP,C1_P_HCO,2030,-0.0
Globe,Globe,IP,C1_P_HCO,2031,-0.0
Globe,Globe,IP,C1_P_HCO,2032,-0.0
Globe,Globe,IP,C1_P_HCO,2033,-0.0
Globe,Globe,IP,C1_P_HCO,2034,-0.0
Globe,Globe,IP,C1_P_HCO,2035,-0.0
Globe,Globe,IP,C1_P_HCO,2036,-0.0
Globe,Globe,IP,C1_P_HCO,2037,-0.0
Globe,Globe,IP,C1_P_HCO,2038,-0.0
Globe,Globe,IP,C1_P_HCO,2039,-0.0
Globe,Globe,IP,C1_P_HCO,2040,-0.0
Globe,Globe,IP,C1_P_HCO,2041,-0.0
Globe,Globe,IP,C1_P_HCO,2042,-0.0
Globe,Globe,IP,C1_P_HCO,2043,-0.0
Globe,Globe,IP,C1_P_HCO,2044,-0.0
Globe,Globe,IP,C1_P_HCO,2045,-0.0
Globe,Globe,IP,C1_P_HCO,2046,-0.0
Globe,Globe,IP,C1_P_HCO,2047,-0.0
Globe,Globe,IP,C1_P_HCO,2048,-0.0
Globe,Globe,IP,C1_P_HCO,2049,-0.0
Globe,Globe,IP,C1_P_HCO,2050,-0.0
Globe,Globe,IP,C1_P_HCO,2051,-0.0
Globe,Globe,IP,C1_P_HCO,2052,-0.0
Globe,Globe,IP,C1_P_HCO,2053,-0.0
Globe,Globe,IP,C1_P_HCO,2054,-0.0
Globe,Globe,IP,C1_P_HCO,2055,-0.0
Globe,Globe,IP,C1_P_HCO,2056,-0.0
Globe,Globe,IP,C1_P_HCO,2057,-0.0
Globe,Globe,IP,C1_P_HCO,2058,-0.0
Globe,Globe,IP,C1_P_HCO,2059,-0.0
Globe,Globe,IP,C1_P_HCO,2060,-0.0
Globe,Globe,IP,C1_P_HCO,2061,-0.0
Globe,Globe,IP,C1_P_HCO,2062,-0.0
Globe,Globe,IP,C1_P_HCO,2063,-0.0
Globe,Globe,IP,C1_P_HCO,2064,-0.0
Globe,Globe,IP,C1_P_HCO,2065,-0.0
Globe,Globe,IP,C1_P_HCO,2066,-0.0
Globe,Globe,IP,C1_P_HCO,2067,-0.0
Globe,Globe,IP,C1_P_HCO,2068,-0.0
Globe,Globe,IP,C1_P_HCO,2069,-0.0
Globe,Globe,IP,C1_P_HCO,2070,-0.0
Globe,Globe,IP,C1_P_HFO,2010,-0.0
Globe,Globe,IP,C1_P_HFO,2011,-0.0
Globe,Globe,IP,C1_P_HFO,2012,-0.0
Globe,Globe,IP,C1_P_HFO,2013,-0.0
Globe,Globe,IP,C1_P_HFO,2014,-0.0
Globe,Globe,IP,C1_P_HFO,2015,-0.0
Globe,Globe,IP,C1_P_HFO,2016,-0.0
Globe,Globe,IP,C1_P_HFO,2017,-0.0
Globe,Globe,IP,C1_P_HFO,2018,-0.0
Globe,Globe,IP,C1_P_HFO,2019,-0.0
Globe,Globe,IP,C1_P_HFO,2020,-0.0
Globe,Globe,IP,C1_P_HFO,2021,-0.0
Globe,Globe,IP,C1_P_HFO,2022,-0.0
Globe,Globe,IP,C1_P_HFO,2023,-0.0
Globe,Globe,IP,C1_P_HFO,2024,-0.0
Globe,Globe,IP,C1_P_HFO,2025,-0.0
Globe,Globe,IP,C1_P_HFO,2026,-0.0
Globe,Globe,IP,C1_P_HFO,2027,-0.0
Globe,Globe,IP,C1_P_HFO,2028,-0.0
Globe,Globe,IP,C1_P_HFO,2029,-0.0
Globe,Globe,IP,C1_P_HFO,2030,-0.0
Globe,Globe,IP,C1_P_HFO,2031,-0.0
Globe,Globe,IP,C1_P_HFO,2032,-0.0
Globe,Globe,IP,C1_P_HFO,2033,-0.0
Globe,Globe,IP,C1_P_HFO,2034,-0.0
Globe,Globe,IP,C1_P_HFO,2035,-0.0
Globe,Globe,IP,C1_P_HFO,2036,-0.0
Globe,Globe,IP,C1_P_HFO,2037,-0.0
Globe,Globe,IP,C1_P_HFO,2038,-0.0
Globe,Globe,IP,C1_P_HFO,2039,-0.0
Globe,Globe,IP,C1_P_HFO,2040,-0.0
Globe,Globe,IP,C1_P_HFO,2041,-0.0
Globe,Globe,IP,C1_P_HFO,2042,-0.0
Globe,Globe,IP,C1_P_HFO,2043,-0.0
Globe,Globe,IP,C1_P_HFO,2044,-0.0
Globe,Globe,IP,C1_P_HFO,2045,-0.0
Globe,Globe,IP,C1_P_HFO,2046,-0.0
Globe,Globe,IP,C1_P_HFO,2047,-0.0
Globe,Globe,IP,C1_P_HFO,2048,-0.0
Globe,Globe,IP,C1_P_HFO,2049,-0.0
Globe,Globe,IP,C1_P_HFO,2050,-0.0
Globe,Globe,IP,C1_P_HFO,2051,-0.0
Globe,Globe,IP,C1_P_HFO,2052,-0.0
Globe,Globe,IP,C1_P_HFO,2053,-0.0
Globe,Globe,IP,C1_P_HFO,2054,-0.0
Globe,Globe,IP,C1_P_HFO,2055,-0.0
Globe,Globe,IP,C1_P_HFO,2056,-0.0
Globe,Globe,IP,C1_P_HFO,2057,-0.0
Globe,Globe,IP,C1_P_HFO,2058,-0.0
Globe,Globe,IP,C1_P_HFO,2059,-0.0
Globe,Globe,IP,C1_P_HFO,2060,-0.0
Globe,Globe,IP,C1_P_HFO,2061,-0.0
Globe,Globe,IP,C1_P_HFO,2062,-0.0
Globe,Globe,IP,C1_P_HFO,2063,-0.0
Globe,Globe,IP,C1_P_HFO,2064,-0.0
Globe,Globe,IP,C1_P_HFO,2065,-0.0
Globe,Globe,IP,C1_P_HFO,2066,-0.0
Globe,Globe,IP,C1_P_HFO,2067,-0.0
Globe,Globe,IP,C1_P_HFO,2068,-0.0
Globe,Globe,IP,C1_P_HFO,2069,-0.0
Globe,Globe,IP,C1_P_HFO,2070,-0.0
Globe,Globe,IP,C1_P_LFO,2010,-0.0
Globe,Globe,IP,C1_P_LFO,2011,-0.0
Globe,Globe,IP,C1_P_LFO,2012,-0.0
Globe,Globe,IP,C1_P_LFO,2013,-0.0
Globe,Globe,IP,C1_P_LFO,2014,-0.0
Globe,Globe,IP,C1_P_LFO,2015,-0.0
Globe,Globe,IP,C1_P_LFO,2016,-0.0
Globe,Globe,IP,C1_P_LFO,2017,-0.0
Globe,Globe,IP,C1_P_LFO,2018,-0.0
Globe,Globe,IP,C1_P_LFO,2019,-0.0
Globe,Globe,IP,C1_P_LFO,2020,-0.0
Globe,Globe,IP,C1_P_LFO,2021,-0.0
Globe,Globe,IP,C1_P_LFO,2022,-0.0
Globe,Globe,IP,C1_P_LFO,2023,-0.0
Globe,Globe,IP,C1_P_LFO,2024,-0.0
Globe,Globe,IP,C1_P_LFO,2025,-0.0
Globe,Globe,IP,C1_P_LFO,2026,-0.0
Globe,Globe,IP,C1_P_LFO,2027,-0.0
Globe,Globe,IP,C1_P_LFO,2028,-0.0
Globe,Globe,IP,C1_P_LFO,2029,-0.0
Globe,Globe,IP,C1_P_LFO,2030,-0.0
Globe,Globe,IP,C1_P_LFO,2031,-0.0
Globe,Globe,IP,C1_P_LFO,2032,-0.0
Globe,Globe,IP,C1_P_LFO,2033,-0.0
Globe,Globe,IP,C1_P_LFO,2034,-0.0
Globe,Globe,IP,C1_P_LFO,2035,-0.0
Globe,Globe,IP,C1_P_LFO,2036,-0.0
Globe,Globe,IP,C1_P_LFO,2037,-0.0
Globe,Globe,IP,C1_P_LFO,2038,-0.0
Globe,Globe,IP,C1_P_LFO,2039,-0.0
Globe,Globe,IP,C1_P_LFO,2040,-0.0
Globe,Globe,IP,C1_P_LFO,2041,-0.0
Globe,Globe,IP,C1_P_LFO,2042,-0.0
Globe,Globe,IP,C1_P_LFO,2043,-0.0
Globe,Globe,IP,C1_P_LFO,2044,-0.0
Globe,Globe,IP,C1_P_LFO,2045,-0.0
Globe,Globe,IP,C1_P_LFO,2046,-0.0
Globe,Globe,IP,C1_P_LFO,2047,-0.0
Globe,Globe,IP,C1_P_LFO,2048,-0.0
Globe,Globe,IP,C1_P_LFO,2049,-0.0
Globe,Globe,IP,C1_P_LFO,2050,-0.0
Globe,Globe,IP,C1_P_LFO,2051,-0.0
Globe,Globe,IP,C1_P_LFO,2052,-0.0
Globe,Globe,IP,C1_P_LFO,2053,-0.0
Globe,Globe,IP,C1_P_LFO,2054,-0.0
Globe,Globe,IP,C1_P_LFO,2055,-0.0
Globe,Globe,IP,C1_P_LFO,2056,-0.0
Globe,Globe,IP,C1_P_LFO,2057,-0.0
Globe,Globe,IP,C1_P_LFO,2058,-0.0
Globe,Globe,IP,C1_P_LFO,2059,-0.0
Globe,Globe,IP,C1_P_LFO,2060,-0.0
Globe,Globe,IP,C1_P_LFO,2061,-0.0
Globe,Globe,IP,C1_P_LFO,2062,-0.0
Globe,Globe,IP,C1_P_LFO,2063,-0.0
Globe,Globe,IP,C1_P_LFO,2064,-0.0
Globe,Globe,IP,C1_P_LFO,2065,-0.0
Globe,Globe,IP,C1_P_LFO,2066,-0.0
Globe,Globe,IP,C1_P_LFO,2067,-0.0
Globe,Globe,IP,C1_P_LFO,2068,-0.0
Globe,Globe,IP,C1_P_LFO,2069,-0.0
Globe,Globe,IP,C1_P_LFO,2070,-0.0
Globe,Globe,IP,C1_P_NUC,2010,-0.0
Globe,Globe,IP,C1_P_NUC,2011,-0.0
Globe,Globe,IP,C1_P_NUC,2012,-0.0
Globe,Globe,IP,C1_P_NUC,2013,-0.0
Globe,Globe,IP,C1_P_NUC,2014,-0.0
Globe,Globe,IP,C1_P_NUC,2015,-0.0
Globe,Globe,IP,C1_P_NUC,2016,-0.0
Globe,Globe,IP,C1_P_NUC,2017,-0.0
Globe,Globe,IP,C1_P_NUC,2018,-0.0
Globe,Globe,IP,C1_P_NUC,2019,-0.0
Globe,Globe,IP,C1_P_NUC,2020,-0.0
Globe,Globe,IP,C1_P_NUC,2021,-0.0
Globe,Globe,IP,C1_P_NUC,2022,-0.0
Globe,Globe,IP,C1_P_NUC,2023,-0.0
Globe,Globe,IP,C1_P_NUC,2024,-0.0
Globe,Globe,IP,C1_P_NUC,2025,-0.0
Globe,Globe,IP,C1_P_NUC,2026,-0.0
Globe,Globe,IP,C1_P_NUC,2027,-0.0
Globe,Globe,IP,C1_P_NUC,2028,-0.0
Globe,Globe,IP,C1_P_NUC,2029,-0.0
Globe,Globe,IP,C1_P_NUC,2030,-0.0
Globe,Globe,IP,C1_P_NUC,2031,-0.0
Globe,Globe,IP,C1_P_NUC,2032,-0.0
Globe,Globe,IP,C1_P_NUC,2033,-0.0
Globe,Globe,IP,C1_P_NUC,2034,-0.0
Globe,Globe,IP,C1_P_NUC,2035,-0.0
Globe,Globe,IP,C1_P_NUC,2036,-0.0
Globe,Globe,IP,C1_P_NUC,2037,-0.0
Globe,Globe,IP,C1_P_NUC,2038,-0.0
Globe,Globe,IP,C1_P_NUC,2039,-0.0
Globe,Globe,IP,C1_P_NUC,2040,-0.0
Globe,Globe,IP,C1_P_NUC,2041,-0.0
Globe,Globe,IP,C1_P_NUC,2042,-0.0
Globe,Globe,IP,C1_P_NUC,2043,-0.0
Globe,Globe,IP,C1_P_NUC,2044,-0.0
Globe,Globe,IP,C1_P_NUC,2045,-0.0
Globe,Globe,IP,C1_P_NUC,2046,-0.0
Globe,Globe,IP,C1_P_NUC,2047,-0.0
Globe,Globe,IP,C1_P_NUC,2048,-0.0
Globe,Globe,IP,C1_P_NUC,2049,-0.0
Globe,Globe,IP,C1_P_NUC,2050,-0.0
Globe,Globe,IP,C1_P_NUC,2051,-0.0
Globe,Globe,IP,C1_P_NUC,2052,-0.0
Globe,Globe,IP,C1_P_NUC,2053,-0.0
Globe,Globe,IP,C1_P_NUC,2054,-0.0
Globe,Globe,IP,C1_P_NUC,2055,-0.0
Globe,Globe,IP,C1_P_NUC,2056,-0.0
Globe,Globe,IP,C1_P_NUC,2057,-0.0
Globe,Globe,IP,C1_P_NUC,2058,-0.0
Globe,Globe,IP,C1_P_NUC,2059,-0.0
Globe,Globe,IP,C1_P_NUC,2060,-0.0
Globe,Globe,IP,C1_P_NUC,2061,-0.0
Globe,Globe,IP,C1_P_NUC,2062,-0.0
Globe,Globe,IP,C1_P_NUC,2063,-0.0
Globe,Globe,IP,C1_P_NUC,2064,-0.0
Globe,Globe,IP,C1_P_NUC,2065,-0.0
Globe,Globe,IP,C1_P_NUC,2066,-0.0
Globe,Globe,IP,C1_P_NUC,2067,-0.0
Globe,Globe,IP,C1_P_NUC,2068,-0.0
Globe,Globe,IP,C1_P_NUC,2069,-0.0
Globe,Globe,IP,C1_P_NUC,2070,-0.0
Globe,Globe,IP,C1_R_OIL,2010,-0.0
Globe,Globe,IP,C1_R_OIL,2011,-0.0
Globe,Globe,IP,C1_R_OIL,2012,-0.0
Globe,Globe,IP,C1_R_OIL,2013,-0.0
Globe,Globe,IP,C1_R_OIL,2014,-0.0
Globe,Globe,IP,C1_R_OIL,2015,-0.0
Globe,Globe,IP,C1_R_OIL,2016,-0.0
Globe,Globe,IP,C1_R_OIL,2017,-0.0
Globe,Globe,IP,C1_R_OIL,2018,-0.0
Globe,Globe,IP,C1_R_OIL,2019,-0.0
Globe,Globe,IP,C1_R_OIL,2020,-0.0
Globe,Globe,IP,C1_R_OIL,2021,-0.0
Globe,Globe,IP,C1_R_OIL,2022,-0.0
Globe,Globe,IP,C1_R_OIL,2023,-0.0
Globe,Globe,IP,C1_R_OIL,2024,-0.0
Globe,Globe,IP,C1_R_OIL,2025,-0.0
Globe,Globe,IP,C1_R_OIL,2026,-0.0
Globe,Globe,IP,C1_R_OIL,2027,-0.0
Globe,Globe,IP,C1_R_OIL,2028,-0.0
Globe,Globe,IP,C1_R_OIL,2029,-0.0
Globe,Globe,IP,C1_R_OIL,2030,-0.0
Globe,Globe,IP,C1_R_OIL,2031,-0.0
Globe,Globe,IP,C1_R_OIL,2032,-0.0
Globe,Globe,IP,C1_R_OIL,2033,-0.0
Globe,Globe,IP,C1_R_OIL,2034,-0.0
Globe,Globe,IP,C1_R_OIL,2035,-0.0
Globe,Globe,IP,C1_R_OIL,2036,-0.0
Globe,Globe,IP,C1_R_OIL,2037,-0.0
Globe,Globe,IP,C1_R_OIL,2038,-0.0
Globe,Globe,IP,C1_R_OIL,2039,-0.0
Globe,Globe,IP,C1_R_OIL,2040,-0.0
Globe,Globe,IP,C1_R_OIL,2041,-0.0
Globe,Globe,IP,C1_R_OIL,2042,-0.0
Globe,Globe,IP,C1_R_OIL,2043,-0.0
Globe,Globe,IP,C1_R_OIL,2044,-0.0
Globe,Globe,IP,C1_R_OIL,2045,-0.0
Globe,Globe,IP,C1_R_OIL,2046,-0.0
Globe,Globe,IP,C1_R_OIL,2047,-0.0
Globe,Globe,IP,C1_R_OIL,2048,-0.0
Globe,Globe,IP,C1_R_OIL,2049,-0.0
Globe,Globe,IP,C1_R_OIL,2050,-0.0
Globe,Globe,IP,C1_R_OIL,2051,-0.0
Globe,Globe,IP,C1_R_OIL,2052,-0.0
Globe,Globe,IP,C1_R_OIL,2053,-0.0
Globe,Globe,IP,C1_R_OIL,2054,-0.0
Globe,Globe,IP,C1_R_OIL,2055,-0.0
Globe,Globe,IP,C1_R_OIL,2056,-0.0
Globe,Globe,IP,C1_R_OIL,2057,-0.0
Globe,Globe,IP,C1_R_OIL,2058,-0.0
Globe,Globe,IP,C1_R_OIL,2059,-0.0
Globe,Globe,IP,C1_R_OIL,2060,-0.0
Globe,Globe,IP,C1_R_OIL,2061,-0.0
Globe,Globe,IP,C1_R_OIL,2062,-0.0
Globe,Globe,IP,C1_R_OIL,2063,-0.0
Globe,Globe,IP,C1_R_OIL,2064,-0.0
Globe,Globe,IP,C1_R_OIL,2065,-0.0
Globe,Globe,IP,C1_R_OIL,2066,-0.0
Globe,Globe,IP,C1_R_OIL,2067,-0.0
Globe,Globe,IP,C1_R_OIL,2068,-0.0
Globe,Globe,IP,C1_R_OIL,2069,-0.0
Globe,Globe,IP,C1_R_OIL,2070,-0.0
Globe,Globe,IP,C1_S_BIOL,2010,-0.0
Globe,Globe,IP,C1_S_BIOL,2011,-0.0
Globe,Globe,IP,C1_S_BIOL,2012,-0.0
Globe,Globe,IP,C1_S_BIOL,2013,-0.0
Globe,Globe,IP,C1_S_BIOL,2014,-0.0
Globe,Globe,IP,C1_S_BIOL,2015,-0.0
Globe,Globe,IP,C1_S_BIOL,2016,-0.0
Globe,Globe,IP,C1_S_BIOL,2017,-0.0
Globe,Globe,IP,C1_S_BIOL,2018,-0.0
Globe,Globe,IP,C1_S_BIOL,2019,-0.0
Globe,Globe,IP,C1_S_BIOL,2020,-0.0
Globe,Globe,IP,C1_S_BIOL,2021,-0.0
Globe,Globe,IP,C1_S_BIOL,2022,-0.0
Globe,Globe,IP,C1_S_BIOL,2023,-0.0
Globe,Globe,IP,C1_S_BIOL,2024,-0.0
Globe,Globe,IP,C1_S_BIOL,2025,-0.0
Globe,Globe,IP,C1_S_BIOL,2026,-0.0
Globe,Globe,IP,C1_S_BIOL,2027,-0.0
Globe,Globe,IP,C1_S_BIOL,2028,-0.0
Globe,Globe,IP,C1_S_BIOL,2029,-0.0
Globe,Globe,IP,C1_S_BIOL,2030,-0.0
Globe,Globe,IP,C1_S_BIOL,2031,-0.0
Globe,Globe,IP,C1_S_BIOL,2032,-0.0
Globe,Globe,IP,C1_S_BIOL,2033,-0.0
Globe,Globe,IP,C1_S_BIOL,2034,-0.0
Globe,Globe,IP,C1_S_BIOL,2035,-0.0
Globe,Globe,IP,C1_S_BIOL,2036,-0.0
Globe,Globe,IP,C1_S_BIOL,2037,-0.0
Globe,Globe,IP,C1_S_BIOL,2038,-0.0
Globe,Globe,IP,C1_S_BIOL,2039,-0.0
Globe,Globe,IP,C1_S_BIOL,2040,-0.0
Globe,Globe,IP,C1_S_BIOL,2041,-0.0
Globe,Globe,IP,C1_S_BIOL,2042,-0.0
Globe,Globe,IP,C1_S_BIOL,2043,-0.0
Globe,Globe,IP,C1_S_BIOL,2044,-0.0
Globe,Globe,IP,C1_S_BIOL,2045,-0.0
Globe,Globe,IP,C1_S_BIOL,2046,-0.0
Globe,Globe,IP,C1_S_BIOL,2047,-0.0
Globe,Globe,IP,C1_S_BIOL,2048,-0.0
Globe,Globe,IP,C1_S_BIOL,2049,-0.0
Globe,Globe,IP,C1_S_BIOL,2050,-0.0
Globe,Globe,IP,C1_S_BIOL,2051,-0.0
Globe,Globe,IP,C1_S_BIOL,2052,-0.0
Globe,Globe,IP,C1_S_BIOL,2053,-0.0
Globe,Globe,IP,C1_S_BIOL,2054,-0.0
Globe,Globe,IP,C1_S_BIOL,2055,-0.0
Globe,Globe,IP,C1_S_BIOL,2056,-0.0
Globe,Globe,IP,C1_S_BIOL,2057,-0.0
Globe,Globe,IP,C1_S_BIOL,2058,-0.0
Globe,Globe,IP,C1_S_BIOL,2059,-0.0
Globe,Globe,IP,C1_S_BIOL,2060,-0.0
Globe,Globe,IP,C1_S_BIOL,2061,-0.0
Globe,Globe,IP,C1_S_BIOL,2062,-0.0
Globe,Globe,IP,C1_S_BIOL,2063,-0.0
Globe,Globe,IP,C1_S_BIOL,2064,-0.0
Globe,Globe,IP,C1_S_BIOL,2065,-0.0
Globe,Globe,IP,C1_S_BIOL,2066,-0.0
Globe,Globe,IP,C1_S_BIOL,2067,-0.0
Globe,Globe,IP,C1_S_BIOL,2068,-0.0
Globe,Globe,IP,C1_S_BIOL,2069,-0.0
Globe,Globe,IP,C1_S_BIOL,2070,-0.0
Globe,Globe,IP,C1_S_ELC,2010,-0.0
Globe,Globe,IP,C1_S_ELC,2011,-0.0
Globe,Globe,IP,C1_S_ELC,2012,-0.0
Globe,Globe,IP,C1_S_ELC,2013,-0.0
Globe,Globe,IP,C1_S_ELC,2014,-0.0
Globe,Globe,IP,C1_S_ELC,2015,-0.0
Globe,Globe,IP,C1_S_ELC,2016,-0.0
Globe,Globe,IP,C1_S_ELC,2017,-0.0
Globe,Globe,IP,C1_S_ELC,2018,-0.0
Globe,Globe,IP,C1_S_ELC,2019,-0.0
Globe,Globe,IP,C1_S_ELC,2020,-0.0
Globe,Globe,IP,C1_S_ELC,2021,-0.0
Globe,Globe,IP,C1_S_ELC,2022,-0.0
Globe,Globe,IP,C1_S_ELC,2023,-0.0
Globe,Globe,IP,C1_S_ELC,2024,-0.0
Globe,Globe,IP,C1_S_ELC,2025,-0.0
Globe,Globe,IP,C1_S_ELC,2026,-0.0
Globe,Globe,IP,C1_S_ELC,2027,-0.0
Globe,Globe,IP,C1_S_ELC,2028,-0.0
Globe,Globe,IP,C1_S_ELC,2029,-0.0
Globe,Globe,IP,C1_S_ELC,2030,-0.0
Globe,Globe,IP,C1_S_ELC,2031,-0.0
Globe,Globe,IP,C1_S_ELC,2032,-0.0
Globe,Globe,IP,C1_S_ELC,2033,-0.0
Globe,Globe,IP,C1_S_ELC,2034,-0.0
Globe,Globe,IP,C1_S_ELC,2035,-0.0
Globe,Globe,IP,C1_S_ELC,2036,-0.0
Globe,Globe,IP,C1_S_ELC,2037,-0.0
Globe,Globe,IP,C1_S_ELC,2038,-0.0
Globe,Globe,IP,C1_S_ELC,2039,-0.0
Globe,Globe,IP,C1_S_ELC,2040,-0.0
Globe,Globe,IP,C1_S_ELC,2041,-0.0
Globe,Globe,IP,C1_S_ELC,2042,-0.0
Globe,Globe,IP,C1_S_ELC,2043,-0.0
Globe,Globe,IP,C1_S_ELC,2044,-0.0
Globe,Globe,IP,C1_S_ELC,2045,-0.0
Globe,Globe,IP,C1_S_ELC,2046,-0.0
Globe,Globe,IP,C1_S_ELC,2047,-0.0
Globe,Globe,IP,C1_S_ELC,2048,-0.0
Globe,Globe,IP,C1_S_ELC,2049,-0.0
Globe,Globe,IP,C1_S_ELC,2050,-0.0
Globe,Globe,IP,C1_S_ELC,2051,-0.0
Globe,Globe,IP,C1_S_ELC,2052,-0.0
Globe,Globe,IP,C1_S_ELC,2053,-0.0
Globe,Globe,IP,C1_S_ELC,2054,-0.0
Globe,Globe,IP,C1_S_ELC,2055,-0.0
Globe,Globe,IP,C1_S_ELC,2056,-0.0
Globe,Globe,IP,C1_S_ELC,2057,-0.0
Globe,Globe,IP,C1_S_ELC,2058,-0.0
Globe,Globe,IP,C1_S_ELC,2059,-0.0
Globe,Globe,IP,C1_S_ELC,2060,-0.0
Globe,Globe,IP,C1_S_ELC,2061,-0.0
Globe,Globe,IP,C1_S_ELC,2062,-0.0
Globe,Globe,IP,C1_S_ELC,2063,-0.0
Globe,Globe,IP,C1_S_ELC,2064,-0.0
Globe,Globe,IP,C1_S_ELC,2065,-0.0
Globe,Globe,IP,C1_S_ELC,2066,-0.0
Globe,Globe,IP,C1_S_ELC,2067,-0.0
Globe,Globe,IP,C1_S_ELC,2068,-0.0
Globe,Globe,IP,C1_S_ELC,2069,-0.0
Globe,Globe,IP,C1_S_ELC,2070,-0.0
Globe,Globe,IP,C1_S_HEAT,2010,-0.0
Globe,Globe,IP,C1_S_HEAT,2011,-0.0
Globe,Globe,IP,C1_S_HEAT,2012,-0.0
Globe,Globe,IP,C1_S_HEAT,2013,-0.0
Globe,Globe,IP,C1_S_HEAT,2014,-0.0
Globe,Globe,IP,C1_S_HEAT,2015,-0.0
Globe,Globe,IP,C1_S_HEAT,2016,-0.0
Globe,Globe,IP,C1_S_HEAT,2017,-0.0
Globe,Globe,IP,C1_S_HEAT,2018,-0.0
Globe,Globe,IP,C1_S_HEAT,2019,-0.0
Globe,Globe,IP,C1_S_HEAT,2020,-0.0
Globe,Globe,IP,C1_S_HEAT,2021,-0.0
Globe,Globe,IP,C1_S_HEAT,2022,-0.0
Globe,Globe,IP,C1_S_HEAT,2023,-0.0
Globe,Globe,IP,C1_S_HEAT,2024,-0.0
Globe,Globe,IP,C1_S_HEAT,2025,-0.0
Globe,Globe,IP,C1_S_HEAT,2026,-0.0
Globe,Globe,IP,C1_S_HEAT,2027,-0.0
Globe,Globe,IP,C1_S_HEAT,2028,-0.0
Globe,Globe,IP,C1_S_HEAT,2029,-0.0
Globe,Globe,IP,C1_S_HEAT,2030,-0.0
Globe,Globe,IP,C1_S_HEAT,2031,-0.0
Globe,Globe,IP,C1_S_HEAT,2032,-0.0
Globe,Globe,IP,C1_S_HEAT,2033,-0.0
Globe,Globe,IP,C1_S_HEAT,2034,-0.0
Globe,Globe,IP,C1_S_HEAT,2035,-0.0
Globe,Globe,IP,C1_S_HEAT,2036,-0.0
Globe,Globe,IP,C1_S_HEAT,2037,-0.0
Globe,Globe,IP,C1_S_HEAT,2038,-0.0
Globe,Globe,IP,C1_S_HEAT,2039,-0.0
Globe,Globe,IP,C1_S_HEAT,2040,-0.0
Globe,Globe,IP,C1_S_HEAT,2041,-0.0
Globe,Globe,IP,C1_S_HEAT,2042,-0.0
Globe,Globe,IP,C1_S_HEAT,2043,-0.0
Globe,Globe,IP,C1_S_HEAT,2044,-0.0
Globe,Globe,IP,C1_S_HEAT,2045,-0.0
Globe,Globe,IP,C1_S_HEAT,2046,-0.0
Globe,Globe,IP,C1_S_HEAT,2047,-0.0
Globe,Globe,IP,C1_S_HEAT,2048,-0.0
Globe,Globe,IP,C1_S_HEAT,2049,-0.0
Globe,Globe,IP,C1_S_HEAT,2050,-0.0
Globe,Globe,IP,C1_S_HEAT,2051,-0.0
