REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
Globe,C1SOTHF00,ID,2033,0.225
Globe,C1SOTHF00,ID,2034,0.225
Globe,C1SOTHF00,ID,2035,0.225
Globe,C1SOTHF00,ID,2036,0.225
Globe,C1SOTHF00,ID,2037,0.225
Globe,C1SOTHF00,ID,2038,0.225
Globe,C1SOTHF00,ID,2039,0.225
Globe,C1SOTHF00,ID,2040,0.225
Globe,C1SOTHF00,ID,2041,0.225
Globe,C1SOTHF00,ID,2042,0.225
Globe,C1SOTHF00,ID,2043,0.225
Globe,C1SOTHF00,ID,2044,0.225
Globe,C1SOTHF00,ID,2045,0.225
Globe,C1SOTHF00,ID,2046,0.225
Globe,C1SOTHF00,ID,2047,0.225
Globe,C1SOTHF00,ID,2048,0.225
Globe,C1SOTHF00,ID,2049,0.225
Globe,C1SOTHF00,ID,2050,0.225
Globe,C1SOTHF00,ID,2051,0.225
Globe,C1SOTHF00,ID,2052,0.225
Globe,C1SOTHF00,ID,2053,0.225
Globe,C1SOTHF00,ID,2054,0.225
Globe,C1SOTHF00,ID,2055,0.225
Globe,C1SOTHF00,ID,2056,0.225
Globe,C1SOTHF00,ID,2057,0.225
Globe,C1SOTHF00,ID,2058,0.225
Globe,C1SOTHF00,ID,2059,0.225
Globe,C1SOTHF00,ID,2060,0.225
Globe,C1SOTHF00,ID,2061,0.225
Globe,C1SOTHF00,ID,2062,0.225
Globe,C1SOTHF00,ID,2063,0.225
Globe,C1SOTHF00,ID,2064,0.225
Globe,C1SOTHF00,ID,2065,0.225
Globe,C1SOTHF00,ID,2066,0.225
Globe,C1SOTHF00,ID,2067,0.225
Globe,C1SOTHF00,ID,2068,0.225
Globe,C1SOTHF00,ID,2069,0.225
Globe,C1SOTHF00,ID,2070,0.225
Globe,C1SOTHF00,IN,2010,0.0
Globe,C1SOTHF00,IN,2011,0.0
Globe,C1SOTHF00,IN,2012,0.0
Globe,C1SOTHF00,IN,2013,0.0
Globe,C1SOTHF00,IN,2014,0.0
Globe,C1SOTHF00,IN,2015,0.0
Globe,C1SOTHF00,IN,2016,0.0
Globe,C1SOTHF00,IN,2017,0.0
Globe,C1SOTHF00,IN,2018,0.0
Globe,C1SOTHF00,IN,2019,0.0
Globe,C1SOTHF00,IN,2020,0.0
Globe,C1SOTHF00,IN,2021,0.0
Globe,C1SOTHF00,IN,2022,0.0
Globe,C1SOTHF00,IN,2023,0.0
Globe,C1SOTHF00,IN,2024,0.0
Globe,C1SOTHF00,IN,2025,0.0
Globe,C1SOTHF00,IN,2026,0.0
Globe,C1SOTHF00,IN,2027,0.0
Globe,C1SOTHF00,IN,2028,0.0
Globe,C1SOTHF00,IN,2029,0.0
Globe,C1SOTHF00,IN,2030,0.0
Globe,C1SOTHF00,IN,2031,0.0
Globe,C1SOTHF00,IN,2032,0.0
Globe,C1SOTHF00,IN,2033,0.0
Globe,C1SOTHF00,IN,2034,0.0
Globe,C1SOTHF00,IN,2035,0.0
Globe,C1SOTHF00,IN,2036,0.0
Globe,C1SOTHF00,IN,2037,0.0
Globe,C1SOTHF00,IN,2038,0.0
Globe,C1SOTHF00,IN,2039,0.0
Globe,C1SOTHF00,IN,2040,0.0
Globe,C1SOTHF00,IN,2041,0.0
Globe,C1SOTHF00,IN,2042,0.0
Globe,C1SOTHF00,IN,2043,0.0
Globe,C1SOTHF00,IN,2044,0.0
Globe,C1SOTHF00,IN,2045,0.0
Globe,C1SOTHF00,IN,2046,0.0
Globe,C1SOTHF00,IN,2047,0.0
Globe,C1SOTHF00,IN,2048,0.0
Globe,C1SOTHF00,IN,2049,0.0
Globe,C1SOTHF00,IN,2050,0.0
Globe,C1SOTHF00,IN,2051,0.0
Globe,C1SOTHF00,IN,2052,0.0
Globe,C1SOTHF00,IN,2053,0.0
Globe,C1SOTHF00,IN,2054,0.0
Globe,C1SOTHF00,IN,2055,0.0
Globe,C1SOTHF00,IN,2056,0.0
Globe,C1SOTHF00,IN,2057,0.0
Globe,C1SOTHF00,IN,2058,0.0
Globe,C1SOTHF00,IN,2059,0.0
Globe,C1SOTHF00,IN,2060,0.0
Globe,C1SOTHF00,IN,2061,0.0
Globe,C1SOTHF00,IN,2062,0.0
Globe,C1SOTHF00,IN,2063,0.0
Globe,C1SOTHF00,IN,2064,0.0
Globe,C1SOTHF00,IN,2065,0.0
Globe,C1SOTHF00,IN,2066,0.0
Globe,C1SOTHF00,IN,2067,0.0
Globe,C1SOTHF00,IN,2068,0.0
Globe,C1SOTHF00,IN,2069,0.0
Globe,C1SOTHF00,IN,2070,0.0
Globe,C1SOTHF00,IP,2010,0.14
Globe,C1SOTHF00,IP,2011,0.14
Globe,C1SOTHF00,IP,2012,0.14
Globe,C1SOTHF00,IP,2013,0.14
Globe,C1SOTHF00,IP,2014,0.14
Globe,C1SOTHF00,IP,2015,0.14
Globe,C1SOTHF00,IP,2016,0.14
Globe,C1SOTHF00,IP,2017,0.14
Globe,C1SOTHF00,IP,2018,0.14
Globe,C1SOTHF00,IP,2019,0.14
Globe,C1SOTHF00,IP,2020,0.14
Globe,C1SOTHF00,IP,2021,0.1463
Globe,C1SOTHF00,IP,2022,0.1526
Globe,C1SOTHF00,IP,2023,0.1589
Globe,C1SOTHF00,IP,2024,0.1652
Globe,C1SOTHF00,IP,2025,0.1715
Globe,C1SOTHF00,IP,2026,0.1778
Globe,C1SOTHF00,IP,2027,0.1841
Globe,C1SOTHF00,IP,2028,0.1904
Globe,C1SOTHF00,IP,2029,0.1967
Globe,C1SOTHF00,IP,2030,0.203
Globe,C1SOTHF00,IP,2031,0.203
Globe,C1SOTHF00,IP,2032,0.203
Globe,C1SOTHF00,IP,2033,0.203
Globe,C1SOTHF00,IP,2034,0.203
Globe,C1SOTHF00,IP,2035,0.203
Globe,C1SOTHF00,IP,2036,0.203
Globe,C1SOTHF00,IP,2037,0.203
Globe,C1SOTHF00,IP,2038,0.203
Globe,C1SOTHF00,IP,2039,0.203
Globe,C1SOTHF00,IP,2040,0.203
Globe,C1SOTHF00,IP,2041,0.203
Globe,C1SOTHF00,IP,2042,0.203
Globe,C1SOTHF00,IP,2043,0.203
Globe,C1SOTHF00,IP,2044,0.203
Globe,C1SOTHF00,IP,2045,0.203
Globe,C1SOTHF00,IP,2046,0.203
Globe,C1SOTHF00,IP,2047,0.203
Globe,C1SOTHF00,IP,2048,0.203
Globe,C1SOTHF00,IP,2049,0.203
Globe,C1SOTHF00,IP,2050,0.203
Globe,C1SOTHF00,IP,2051,0.203
Globe,C1SOTHF00,IP,2052,0.203
Globe,C1SOTHF00,IP,2053,0.203
Globe,C1SOTHF00,IP,2054,0.203
Globe,C1SOTHF00,IP,2055,0.203
Globe,C1SOTHF00,IP,2056,0.203
Globe,C1SOTHF00,IP,2057,0.203
Globe,C1SOTHF00,IP,2058,0.203
Globe,C1SOTHF00,IP,2059,0.203
Globe,C1SOTHF00,IP,2060,0.203
Globe,C1SOTHF00,IP,2061,0.203
Globe,C1SOTHF00,IP,2062,0.203
Globe,C1SOTHF00,IP,2063,0.203
Globe,C1SOTHF00,IP,2064,0.203
Globe,C1SOTHF00,IP,2065,0.203
Globe,C1SOTHF00,IP,2066,0.203
Globe,C1SOTHF00,IP,2067,0.203
Globe,C1SOTHF00,IP,2068,0.203
Globe,C1SOTHF00,IP,2069,0.203
Globe,C1SOTHF00,IP,2070,0.203
Globe,C1SOV1P00,ID,2010,0.35
Globe,C1SOV1P00,ID,2011,0.35
Globe,C1SOV1P00,ID,2012,0.35
Globe,C1SOV1P00,ID,2013,0.35
Globe,C1SOV1P00,ID,2014,0.35
Globe,C1SOV1P00,ID,2015,0.35
Globe,C1SOV1P00,ID,2016,0.35
Globe,C1SOV1P00,ID,2017,0.35
Globe,C1SOV1P00,ID,2018,0.35
Globe,C1SOV1P00,ID,2019,0.35
Globe,C1SOV1P00,ID,2020,0.35
Globe,C1SOV1P00,ID,2021,0.35
Globe,C1SOV1P00,ID,2022,0.35
Globe,C1SOV1P00,ID,2023,0.35
Globe,C1SOV1P00,ID,2024,0.35
Globe,C1SOV1P00,ID,2025,0.35
Globe,C1SOV1P00,ID,2026,0.35
Globe,C1SOV1P00,ID,2027,0.35
Globe,C1SOV1P00,ID,2028,0.35
Globe,C1SOV1P00,ID,2029,0.35
Globe,C1SOV1P00,ID,2030,0.35
Globe,C1SOV1P00,ID,2031,0.35
Globe,C1SOV1P00,ID,2032,0.35
Globe,C1SOV1P00,ID,2033,0.35
Globe,C1SOV1P00,ID,2034,0.35
Globe,C1SOV1P00,ID,2035,0.35
Globe,C1SOV1P00,ID,2036,0.35
Globe,C1SOV1P00,ID,2037,0.35
Globe,C1SOV1P00,ID,2038,0.35
Globe,C1SOV1P00,ID,2039,0.35
Globe,C1SOV1P00,ID,2040,0.35
Globe,C1SOV1P00,ID,2041,0.35
Globe,C1SOV1P00,ID,2042,0.35
Globe,C1SOV1P00,ID,2043,0.35
Globe,C1SOV1P00,ID,2044,0.35
Globe,C1SOV1P00,ID,2045,0.35
Globe,C1SOV1P00,ID,2046,0.35
Globe,C1SOV1P00,ID,2047,0.35
Globe,C1SOV1P00,ID,2048,0.35
Globe,C1SOV1P00,ID,2049,0.35
Globe,C1SOV1P00,ID,2050,0.35
Globe,C1SOV1P00,ID,2051,0.35
Globe,C1SOV1P00,ID,2052,0.35
Globe,C1SOV1P00,ID,2053,0.35
Globe,C1SOV1P00,ID,2054,0.35
Globe,C1SOV1P00,ID,2055,0.35
Globe,C1SOV1P00,ID,2056,0.35
Globe,C1SOV1P00,ID,2057,0.35
Globe,C1SOV1P00,ID,2058,0.35
Globe,C1SOV1P00,ID,2059,0.35
Globe,C1SOV1P00,ID,2060,0.35
Globe,C1SOV1P00,ID,2061,0.35
Globe,C1SOV1P00,ID,2062,0.35
Globe,C1SOV1P00,ID,2063,0.35
Globe,C1SOV1P00,ID,2064,0.35
Globe,C1SOV1P00,ID,2065,0.35
Globe,C1SOV1P00,ID,2066,0.35
Globe,C1SOV1P00,ID,2067,0.35
Globe,C1SOV1P00,ID,2068,0.35
Globe,C1SOV1P00,ID,2069,0.35
Globe,C1SOV1P00,ID,2070,0.35
Globe,C1SOV1P00,IN,2010,0.0
Globe,C1SOV1P00,IN,2011,0.0
Globe,C1SOV1P00,IN,2012,0.0
Globe,C1SOV1P00,IN,2013,0.0
Globe,C1SOV1P00,IN,2014,0.0
Globe,C1SOV1P00,IN,2015,0.0
Globe,C1SOV1P00,IN,2016,0.0
Globe,C1SOV1P00,IN,2017,0.0
Globe,C1SOV1P00,IN,2018,0.0
Globe,C1SOV1P00,IN,2019,0.0
Globe,C1SOV1P00,IN,2020,0.022
Globe,C1SOV1P00,IN,2021,0.022
Globe,C1SOV1P00,IN,2022,0.022
Globe,C1SOV1P00,IN,2023,0.022
Globe,C1SOV1P00,IN,2024,0.022
Globe,C1SOV1P00,IN,2025,0.022
Globe,C1SOV1P00,IN,2026,0.022
Globe,C1SOV1P00,IN,2027,0.022
Globe,C1SOV1P00,IN,2028,0.022
Globe,C1SOV1P00,IN,2029,0.022
Globe,C1SOV1P00,IN,2030,0.0437
Globe,C1SOV1P00,IN,2031,0.0437
Globe,C1SOV1P00,IN,2032,0.0437
Globe,C1SOV1P00,IN,2033,0.0437
Globe,C1SOV1P00,IN,2034,0.0437
Globe,C1SOV1P00,IN,2035,0.0437
Globe,C1SOV1P00,IN,2036,0.0437
Globe,C1SOV1P00,IN,2037,0.0437
Globe,C1SOV1P00,IN,2038,0.0437
Globe,C1SOV1P00,IN,2039,0.0437
Globe,C1SOV1P00,IN,2040,0.0545
Globe,C1SOV1P00,IN,2041,0.0545
Globe,C1SOV1P00,IN,2042,0.0545
Globe,C1SOV1P00,IN,2043,0.0545
Globe,C1SOV1P00,IN,2044,0.0545
Globe,C1SOV1P00,IN,2045,0.0545
Globe,C1SOV1P00,IN,2046,0.0545
Globe,C1SOV1P00,IN,2047,0.0545
Globe,C1SOV1P00,IN,2048,0.0545
Globe,C1SOV1P00,IN,2049,0.0545
Globe,C1SOV1P00,IN,2050,0.0655
Globe,C1SOV1P00,IN,2051,0.0655
Globe,C1SOV1P00,IN,2052,0.0655
Globe,C1SOV1P00,IN,2053,0.0655
Globe,C1SOV1P00,IN,2054,0.0655
Globe,C1SOV1P00,IN,2055,0.0655
Globe,C1SOV1P00,IN,2056,0.0655
Globe,C1SOV1P00,IN,2057,0.0655
Globe,C1SOV1P00,IN,2058,0.0655
Globe,C1SOV1P00,IN,2059,0.0655
Globe,C1SOV1P00,IN,2060,0.0655
Globe,C1SOV1P00,IN,2061,0.0655
Globe,C1SOV1P00,IN,2062,0.0655
Globe,C1SOV1P00,IN,2063,0.0655
Globe,C1SOV1P00,IN,2064,0.0655
Globe,C1SOV1P00,IN,2065,0.0655
Globe,C1SOV1P00,IN,2066,0.0655
Globe,C1SOV1P00,IN,2067,0.0655
Globe,C1SOV1P00,IN,2068,0.0655
Globe,C1SOV1P00,IN,2069,0.0655
Globe,C1SOV1P00,IN,2070,0.0655
Globe,C1SOV1P00,IP,2010,0.115
Globe,C1SOV1P00,IP,2011,0.115
Globe,C1SOV1P00,IP,2012,0.115
Globe,C1SOV1P00,IP,2013,0.115
Globe,C1SOV1P00,IP,2014,0.115
Globe,C1SOV1P00,IP,2015,0.115
Globe,C1SOV1P00,IP,2016,0.115
Globe,C1SOV1P00,IP,2017,0.115
Globe,C1SOV1P00,IP,2018,0.115
Globe,C1SOV1P00,IP,2019,0.115
Globe,C1SOV1P00,IP,2020,0.115
Globe,C1SOV1P00,IP,2021,0.115
Globe,C1SOV1P00,IP,2022,0.115
Globe,C1SOV1P00,IP,2023,0.115
Globe,C1SOV1P00,IP,2024,0.115
Globe,C1SOV1P00,IP,2025,0.115
Globe,C1SOV1P00,IP,2026,0.115
Globe,C1SOV1P00,IP,2027,0.115
Globe,C1SOV1P00,IP,2028,0.115
Globe,C1SOV1P00,IP,2029,0.115
Globe,C1SOV1P00,IP,2030,0.115
Globe,C1SOV1P00,IP,2031,0.115
Globe,C1SOV1P00,IP,2032,0.115
Globe,C1SOV1P00,IP,2033,0.115
Globe,C1SOV1P00,IP,2034,0.115
Globe,C1SOV1P00,IP,2035,0.115
Globe,C1SOV1P00,IP,2036,0.115
Globe,C1SOV1P00,IP,2037,0.115
Globe,C1SOV1P00,IP,2038,0.115
Globe,C1SOV1P00,IP,2039,0.115
Globe,C1SOV1P00,IP,2040,0.115
Globe,C1SOV1P00,IP,2041,0.115
Globe,C1SOV1P00,IP,2042,0.115
Globe,C1SOV1P00,IP,2043,0.115
Globe,C1SOV1P00,IP,2044,0.115
Globe,C1SOV1P00,IP,2045,0.115
Globe,C1SOV1P00,IP,2046,0.115
Globe,C1SOV1P00,IP,2047,0.115
Globe,C1SOV1P00,IP,2048,0.115
Globe,C1SOV1P00,IP,2049,0.115
Globe,C1SOV1P00,IP,2050,0.115
Globe,C1SOV1P00,IP,2051,0.115
Globe,C1SOV1P00,IP,2052,0.115
Globe,C1SOV1P00,IP,2053,0.115
Globe,C1SOV1P00,IP,2054,0.115
Globe,C1SOV1P00,IP,2055,0.115
Globe,C1SOV1P00,IP,2056,0.115
Globe,C1SOV1P00,IP,2057,0.115
Globe,C1SOV1P00,IP,2058,0.115
Globe,C1SOV1P00,IP,2059,0.115
Globe,C1SOV1P00,IP,2060,0.115
Globe,C1SOV1P00,IP,2061,0.115
Globe,C1SOV1P00,IP,2062,0.115
Globe,C1SOV1P00,IP,2063,0.115
Globe,C1SOV1P00,IP,2064,0.115
Globe,C1SOV1P00,IP,2065,0.115
Globe,C1SOV1P00,IP,2066,0.115
Globe,C1SOV1P00,IP,2067,0.115
Globe,C1SOV1P00,IP,2068,0.115
Globe,C1SOV1P00,IP,2069,0.115
Globe,C1SOV1P00,IP,2070,0.115
Globe,C1SOV2P00,ID,2010,0.4
Globe,C1SOV2P00,ID,2011,0.4
Globe,C1SOV2P00,ID,2012,0.4
Globe,C1SOV2P00,ID,2013,0.4
Globe,C1SOV2P00,ID,2014,0.4
Globe,C1SOV2P00,ID,2015,0.4
Globe,C1SOV2P00,ID,2016,0.4
Globe,C1SOV2P00,ID,2017,0.4
Globe,C1SOV2P00,ID,2018,0.4
Globe,C1SOV2P00,ID,2019,0.4
Globe,C1SOV2P00,ID,2020,0.4
Globe,C1SOV2P00,ID,2021,0.4
Globe,C1SOV2P00,ID,2022,0.4
Globe,C1SOV2P00,ID,2023,0.4
Globe,C1SOV2P00,ID,2024,0.4
Globe,C1SOV2P00,ID,2025,0.4
Globe,C1SOV2P00,ID,2026,0.4
Globe,C1SOV2P00,ID,2027,0.4
Globe,C1SOV2P00,ID,2028,0.4
Globe,C1SOV2P00,ID,2029,0.4
Globe,C1SOV2P00,ID,2030,0.4
Globe,C1SOV2P00,ID,2031,0.4
Globe,C1SOV2P00,ID,2032,0.4
Globe,C1SOV2P00,ID,2033,0.4
Globe,C1SOV2P00,ID,2034,0.4
Globe,C1SOV2P00,ID,2035,0.4
Globe,C1SOV2P00,ID,2036,0.4
Globe,C1SOV2P00,ID,2037,0.4
Globe,C1SOV2P00,ID,2038,0.4
Globe,C1SOV2P00,ID,2039,0.4
Globe,C1SOV2P00,ID,2040,0.4
Globe,C1SOV2P00,ID,2041,0.4
Globe,C1SOV2P00,ID,2042,0.4
Globe,C1SOV2P00,ID,2043,0.4
Globe,C1SOV2P00,ID,2044,0.4
Globe,C1SOV2P00,ID,2045,0.4
Globe,C1SOV2P00,ID,2046,0.4
Globe,C1SOV2P00,ID,2047,0.4
Globe,C1SOV2P00,ID,2048,0.4
Globe,C1SOV2P00,ID,2049,0.4
Globe,C1SOV2P00,ID,2050,0.4
Globe,C1SOV2P00,ID,2051,0.4
Globe,C1SOV2P00,ID,2052,0.4
Globe,C1SOV2P00,ID,2053,0.4
Globe,C1SOV2P00,ID,2054,0.4
Globe,C1SOV2P00,ID,2055,0.4
Globe,C1SOV2P00,ID,2056,0.4
Globe,C1SOV2P00,ID,2057,0.4
Globe,C1SOV2P00,ID,2058,0.4
Globe,C1SOV2P00,ID,2059,0.4
Globe,C1SOV2P00,ID,2060,0.4
Globe,C1SOV2P00,ID,2061,0.4
Globe,C1SOV2P00,ID,2062,0.4
Globe,C1SOV2P00,ID,2063,0.4
Globe,C1SOV2P00,ID,2064,0.4
Globe,C1SOV2P00,ID,2065,0.4
Globe,C1SOV2P00,ID,2066,0.4
Globe,C1SOV2P00,ID,2067,0.4
Globe,C1SOV2P00,ID,2068,0.4
Globe,C1SOV2P00,ID,2069,0.4
Globe,C1SOV2P00,ID,2070,0.4
Globe,C1SOV2P00,IN,2010,0.0
Globe,C1SOV2P00,IN,2011,0.0
Globe,C1SOV2P00,IN,2012,0.0
Globe,C1SOV2P00,IN,2013,0.0
Globe,C1SOV2P00,IN,2014,0.0
Globe,C1SOV2P00,IN,2015,0.0
Globe,C1SOV2P00,IN,2016,0.0
Globe,C1SOV2P00,IN,2017,0.0
Globe,C1SOV2P00,IN,2018,0.0
Globe,C1SOV2P00,IN,2019,0.0
Globe,C1SOV2P00,IN,2020,0.022
Globe,C1SOV2P00,IN,2021,0.022
Globe,C1SOV2P00,IN,2022,0.022
Globe,C1SOV2P00,IN,2023,0.022
Globe,C1SOV2P00,IN,2024,0.022
Globe,C1SOV2P00,IN,2025,0.022
Globe,C1SOV2P00,IN,2026,0.022
Globe,C1SOV2P00,IN,2027,0.022
Globe,C1SOV2P00,IN,2028,0.022
Globe,C1SOV2P00,IN,2029,0.022
Globe,C1SOV2P00,IN,2030,0.022
Globe,C1SOV2P00,IN,2031,0.022
Globe,C1SOV2P00,IN,2032,0.022
Globe,C1SOV2P00,IN,2033,0.022
Globe,C1SOV2P00,IN,2034,0.022
Globe,C1SOV2P00,IN,2035,0.022
Globe,C1SOV2P00,IN,2036,0.022
Globe,C1SOV2P00,IN,2037,0.022
Globe,C1SOV2P00,IN,2038,0.022
Globe,C1SOV2P00,IN,2039,0.022
Globe,C1SOV2P00,IN,2040,0.0329
Globe,C1SOV2P00,IN,2041,0.0329
Globe,C1SOV2P00,IN,2042,0.0329
Globe,C1SOV2P00,IN,2043,0.0329
Globe,C1SOV2P00,IN,2044,0.0329
Globe,C1SOV2P00,IN,2045,0.0329
Globe,C1SOV2P00,IN,2046,0.0329
Globe,C1SOV2P00,IN,2047,0.0329
Globe,C1SOV2P00,IN,2048,0.0329
Globe,C1SOV2P00,IN,2049,0.0329
Globe,C1SOV2P00,IN,2050,0.0437
Globe,C1SOV2P00,IN,2051,0.0437
Globe,C1SOV2P00,IN,2052,0.0437
Globe,C1SOV2P00,IN,2053,0.0437
Globe,C1SOV2P00,IN,2054,0.0437
Globe,C1SOV2P00,IN,2055,0.0437
Globe,C1SOV2P00,IN,2056,0.0437
Globe,C1SOV2P00,IN,2057,0.0437
Globe,C1SOV2P00,IN,2058,0.0437
Globe,C1SOV2P00,IN,2059,0.0437
Globe,C1SOV2P00,IN,2060,0.0437
Globe,C1SOV2P00,IN,2061,0.0437
Globe,C1SOV2P00,IN,2062,0.0437
Globe,C1SOV2P00,IN,2063,0.0437
Globe,C1SOV2P00,IN,2064,0.0437
Globe,C1SOV2P00,IN,2065,0.0437
Globe,C1SOV2P00,IN,2066,0.0437
Globe,C1SOV2P00,IN,2067,0.0437
Globe,C1SOV2P00,IN,2068,0.0437
Globe,C1SOV2P00,IN,2069,0.0437
Globe,C1SOV2P00,IN,2070,0.0437
Globe,C1SOV2P00,IP,2010,0.08
Globe,C1SOV2P00,IP,2011,0.08
Globe,C1SOV2P00,IP,2012,0.08
Globe,C1SOV2P00,IP,2013,0.08
Globe,C1SOV2P00,IP,2014,0.08
Globe,C1SOV2P00,IP,2015,0.08
Globe,C1SOV2P00,IP,2016,0.08
Globe,C1SOV2P00,IP,2017,0.08
Globe,C1SOV2P00,IP,2018,0.08
Globe,C1SOV2P00,IP,2019,0.08
Globe,C1SOV2P00,IP,2020,0.08
Globe,C1SOV2P00,IP,2021,0.08
Globe,C1SOV2P00,IP,2022,0.08
Globe,C1SOV2P00,IP,2023,0.08
Globe,C1SOV2P00,IP,2024,0.08
Globe,C1SOV2P00,IP,2025,0.08
Globe,C1SOV2P00,IP,2026,0.08
Globe,C1SOV2P00,IP,2027,0.08
Globe,C1SOV2P00,IP,2028,0.08
Globe,C1SOV2P00,IP,2029,0.08
Globe,C1SOV2P00,IP,2030,0.08
Globe,C1SOV2P00,IP,2031,0.08
Globe,C1SOV2P00,IP,2032,0.08
Globe,C1SOV2P00,IP,2033,0.08
Globe,C1SOV2P00,IP,2034,0.08
Globe,C1SOV2P00,IP,2035,0.08
Globe,C1SOV2P00,IP,2036,0.08
Globe,C1SOV2P00,IP,2037,0.08
Globe,C1SOV2P00,IP,2038,0.08
Globe,C1SOV2P00,IP,2039,0.08
Globe,C1SOV2P00,IP,2040,0.08
Globe,C1SOV2P00,IP,2041,0.08
Globe,C1SOV2P00,IP,2042,0.08
Globe,C1SOV2P00,IP,2043,0.08
Globe,C1SOV2P00,IP,2044,0.08
Globe,C1SOV2P00,IP,2045,0.08
Globe,C1SOV2P00,IP,2046,0.08
Globe,C1SOV2P00,IP,2047,0.08
Globe,C1SOV2P00,IP,2048,0.08
Globe,C1SOV2P00,IP,2049,0.08
Globe,C1SOV2P00,IP,2050,0.08
Globe,C1SOV2P00,IP,2051,0.08
Globe,C1SOV2P00,IP,2052,0.08
Globe,C1SOV2P00,IP,2053,0.08
Globe,C1SOV2P00,IP,2054,0.08
Globe,C1SOV2P00,IP,2055,0.08
Globe,C1SOV2P00,IP,2056,0.08
Globe,C1SOV2P00,IP,2057,0.08
Globe,C1SOV2P00,IP,2058,0.08
Globe,C1SOV2P00,IP,2059,0.08
Globe,C1SOV2P00,IP,2060,0.08
Globe,C1SOV2P00,IP,2061,0.08
Globe,C1SOV2P00,IP,2062,0.08
Globe,C1SOV2P00,IP,2063,0.08
Globe,C1SOV2P00,IP,2064,0.08
Globe,C1SOV2P00,IP,2065,0.08
Globe,C1SOV2P00,IP,2066,0.08
Globe,C1SOV2P00,IP,2067,0.08
Globe,C1SOV2P00,IP,2068,0.08
Globe,C1SOV2P00,IP,2069,0.08
Globe,C1SOV2P00,IP,2070,0.08
Globe,C1WDOFP00,ID,2010,0.36
Globe,C1WDOFP00,ID,2011,0.363
Globe,C1WDOFP00,ID,2012,0.366
Globe,C1WDOFP00,ID,2013,0.369
Globe,C1WDOFP00,ID,2014,0.372
Globe,C1WDOFP00,ID,2015,0.375
Globe,C1WDOFP00,ID,2016,0.378
Globe,C1WDOFP00,ID,2017,0.381
Globe,C1WDOFP00,ID,2018,0.384
Globe,C1WDOFP00,ID,2019,0.387
Globe,C1WDOFP00,ID,2020,0.39
Globe,C1WDOFP00,ID,2021,0.391
Globe,C1WDOFP00,ID,2022,0.392
Globe,C1WDOFP00,ID,2023,0.393
Globe,C1WDOFP00,ID,2024,0.394
Globe,C1WDOFP00,ID,2025,0.395
Globe,C1WDOFP00,ID,2026,0.396
Globe,C1WDOFP00,ID,2027,0.397
Globe,C1WDOFP00,ID,2028,0.398
Globe,C1WDOFP00,ID,2029,0.399
Globe,C1WDOFP00,ID,2030,0.4
Globe,C1WDOFP00,ID,2031,0.401
Globe,C1WDOFP00,ID,2032,0.402
Globe,C1WDOFP00,ID,2033,0.403
Globe,C1WDOFP00,ID,2034,0.404
Globe,C1WDOFP00,ID,2035,0.405
Globe,C1WDOFP00,ID,2036,0.406
Globe,C1WDOFP00,ID,2037,0.407
Globe,C1WDOFP00,ID,2038,0.408
Globe,C1WDOFP00,ID,2039,0.409
Globe,C1WDOFP00,ID,2040,0.41
Globe,C1WDOFP00,ID,2041,0.411
Globe,C1WDOFP00,ID,2042,0.412
Globe,C1WDOFP00,ID,2043,0.413
Globe,C1WDOFP00,ID,2044,0.414
Globe,C1WDOFP00,ID,2045,0.415
Globe,C1WDOFP00,ID,2046,0.416
Globe,C1WDOFP00,ID,2047,0.417
Globe,C1WDOFP00,ID,2048,0.418
Globe,C1WDOFP00,ID,2049,0.419
Globe,C1WDOFP00,ID,2050,0.42
Globe,C1WDOFP00,ID,2051,0.42
Globe,C1WDOFP00,ID,2052,0.42
Globe,C1WDOFP00,ID,2053,0.42
Globe,C1WDOFP00,ID,2054,0.42
Globe,C1WDOFP00,ID,2055,0.42
Globe,C1WDOFP00,ID,2056,0.42
Globe,C1WDOFP00,ID,2057,0.42
Globe,C1WDOFP00,ID,2058,0.42
Globe,C1WDOFP00,ID,2059,0.42
Globe,C1WDOFP00,ID,2060,0.42
Globe,C1WDOFP00,ID,2061,0.42
Globe,C1WDOFP00,ID,2062,0.42
Globe,C1WDOFP00,ID,2063,0.42
Globe,C1WDOFP00,ID,2064,0.42
Globe,C1WDOFP00,ID,2065,0.42
Globe,C1WDOFP00,ID,2066,0.42
Globe,C1WDOFP00,ID,2067,0.42
Globe,C1WDOFP00,ID,2068,0.42
Globe,C1WDOFP00,ID,2069,0.42
Globe,C1WDOFP00,ID,2070,0.42
Globe,C1WDOFP00,IN,2010,0.36
Globe,C1WDOFP00,IN,2011,0.363
Globe,C1WDOFP00,IN,2012,0.366
Globe,C1WDOFP00,IN,2013,0.369
Globe,C1WDOFP00,IN,2014,0.372
Globe,C1WDOFP00,IN,2015,0.375
Globe,C1WDOFP00,IN,2016,0.378
Globe,C1WDOFP00,IN,2017,0.381
Globe,C1WDOFP00,IN,2018,0.384
Globe,C1WDOFP00,IN,2019,0.387
Globe,C1WDOFP00,IN,2020,0.39
Globe,C1WDOFP00,IN,2021,0.391
Globe,C1WDOFP00,IN,2022,0.392
Globe,C1WDOFP00,IN,2023,0.393
Globe,C1WDOFP00,IN,2024,0.394
Globe,C1WDOFP00,IN,2025,0.395
