REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,IP,C1_F_HEA_R,2059,7.385411940000001
Globe,ID,C1_F_HEA_R,2060,40.584344030000004
Globe,IN,C1_F_HEA_R,2060,40.584344030000004
Globe,IP,C1_F_HEA_R,2060,7.385411940000001
Globe,ID,C1_F_HEA_R,2061,40.584344030000004
Globe,IN,C1_F_HEA_R,2061,40.584344030000004
Globe,IP,C1_F_HEA_R,2061,7.385411940000001
Globe,ID,C1_F_HEA_R,2062,40.584344030000004
Globe,IN,C1_F_HEA_R,2062,40.584344030000004
Globe,IP,C1_F_HEA_R,2062,7.385411940000001
Globe,ID,C1_F_HEA_R,2063,40.584344030000004
Globe,IN,C1_F_HEA_R,2063,40.584344030000004
Globe,IP,C1_F_HEA_R,2063,7.385411940000001
Globe,ID,C1_F_HEA_R,2064,40.584344030000004
Globe,IN,C1_F_HEA_R,2064,40.584344030000004
Globe,IP,C1_F_HEA_R,2064,7.385411940000001
Globe,ID,C1_F_HEA_R,2065,40.584344030000004
Globe,IN,C1_F_HEA_R,2065,40.584344030000004
Globe,IP,C1_F_HEA_R,2065,7.385411940000001
Globe,ID,C1_F_HEA_R,2066,40.584344030000004
Globe,IN,C1_F_HEA_R,2066,40.584344030000004
Globe,IP,C1_F_HEA_R,2066,7.385411940000001
Globe,ID,C1_F_HEA_R,2067,40.584344030000004
Globe,IN,C1_F_HEA_R,2067,40.584344030000004
Globe,IP,C1_F_HEA_R,2067,7.385411940000001
Globe,ID,C1_F_HEA_R,2068,40.584344030000004
Globe,IN,C1_F_HEA_R,2068,40.584344030000004
Globe,IP,C1_F_HEA_R,2068,7.385411940000001
Globe,ID,C1_F_HEA_R,2069,40.584344030000004
Globe,IN,C1_F_HEA_R,2069,40.584344030000004
Globe,IP,C1_F_HEA_R,2069,7.385411940000001
Globe,ID,C1_F_HEA_R,2070,40.584344030000004
Globe,IN,C1_F_HEA_R,2070,40.584344030000004
Globe,IP,C1_F_HEA_R,2070,7.385411940000001
