REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,IN,C1BMCHP00,1,2021,2.0315363051321222
Globe,IP,C1BMCHP00,1,2021,2.0315363051321222
Globe,ID,C1BMCHP00,1,2022,3.2496457288742877
Globe,IN,C1BMCHP00,1,2022,3.3506906490649087
Globe,IP,C1BMCHP00,1,2022,3.6157472651321214
Globe,ID,C1BMCHP00,1,2023,4.581164210024984
Globe,IN,C1BMCHP00,1,2023,4.674840511486919
Globe,IP,C1BMCHP00,1,2023,5.070555777992952
Globe,ID,C1BMCHP00,1,2024,5.9360539698372135
Globe,IN,C1BMCHP00,1,2024,6.021948384187107
Globe,IP,C1BMCHP00,1,2024,6.550744057912199
Globe,ID,C1BMCHP00,1,2025,6.881758905280225
Globe,IN,C1BMCHP00,1,2025,6.960190714287277
Globe,IP,C1BMCHP00,1,2025,7.582794060061899
Globe,ID,C1BMCHP00,1,2026,7.663459576574378
Globe,IN,C1BMCHP00,1,2026,7.700669721809095
Globe,IP,C1BMCHP00,1,2026,8.416663229080976
Globe,ID,C1BMCHP00,1,2027,7.805429603418833
Globe,IN,C1BMCHP00,1,2027,7.868423951712046
Globe,IP,C1BMCHP00,1,2027,8.586334071619033
Globe,ID,C1BMCHP00,1,2028,8.206908917610809
Globe,IN,C1BMCHP00,1,2028,8.262296889506962
Globe,IP,C1BMCHP00,1,2028,9.022038036579099
Globe,ID,C1BMCHP00,1,2029,8.603836474647762
Globe,IN,C1BMCHP00,1,2029,8.65156962188951
Globe,IP,C1BMCHP00,1,2029,9.452728441361502
Globe,ID,C1BMCHP00,1,2030,8.995571384128192
Globe,IN,C1BMCHP00,1,2030,9.032381645743744
Globe,IP,C1BMCHP00,1,2030,9.875939365993677
Globe,ID,C1BMCHP00,1,2031,9.527081551585535
Globe,IN,C1BMCHP00,1,2031,9.527081551585542
Globe,IP,C1BMCHP00,1,2031,10.438110148438088
Globe,ID,C1BMCHP00,1,2032,10.417466715985553
Globe,IN,C1BMCHP00,1,2032,10.417466715985556
Globe,IP,C1BMCHP00,1,2032,11.413638527220128
Globe,ID,C1BMCHP00,1,2033,12.169028885038555
Globe,IN,C1BMCHP00,1,2033,11.552896326640177
Globe,IP,C1BMCHP00,1,2033,12.995168927220126
Globe,ID,C1BMCHP00,1,2034,13.88765617835164
Globe,IN,C1BMCHP00,1,2034,12.721260813034704
Globe,IP,C1BMCHP00,1,2034,14.576699327220124
Globe,ID,C1BMCHP00,1,2035,14.980489338851855
Globe,IN,C1BMCHP00,1,2035,14.51541943224211
Globe,IP,C1BMCHP00,1,2035,16.158229727220128
Globe,ID,C1BMCHP00,1,2036,15.292231782247699
Globe,IN,C1BMCHP00,1,2036,15.2582660567125
Globe,IP,C1BMCHP00,1,2036,16.735946879745956
Globe,ID,C1BMCHP00,1,2037,15.54782696786909
Globe,IN,C1BMCHP00,1,2037,15.5138612423339
Globe,IP,C1BMCHP00,1,2037,17.015983393181966
Globe,ID,C1BMCHP00,1,2038,15.817661274957828
Globe,IN,C1BMCHP00,1,2038,15.783695549422633
Globe,IP,C1BMCHP00,1,2038,17.311620646203153
Globe,ID,C1BMCHP00,1,2039,16.067314082674223
Globe,IN,C1BMCHP00,1,2039,16.06731408267423
Globe,IP,C1BMCHP00,1,2039,17.603753392516367
Globe,ID,C1BMCHP00,1,2040,16.312231256828866
Globe,IN,C1BMCHP00,1,2040,16.31223125682887
Globe,IP,C1BMCHP00,1,2040,17.87209080804367
Globe,ID,C1BMCHP00,1,2041,16.57268847673481
Globe,IN,C1BMCHP00,1,2041,16.572688476734815
Globe,IP,C1BMCHP00,1,2041,18.15745428851915
Globe,ID,C1BMCHP00,1,2042,16.829980432122653
Globe,IN,C1BMCHP00,1,2042,16.829980432122667
Globe,IP,C1BMCHP00,1,2042,18.43934982558406
Globe,ID,C1BMCHP00,1,2043,16.985542402283475
Globe,IN,C1BMCHP00,1,2043,17.01950812781868
Globe,IP,C1BMCHP00,1,2043,18.628394283941926
Globe,ID,C1BMCHP00,1,2044,15.354529782097387
Globe,IN,C1BMCHP00,1,2044,18.601588683941927
Globe,IP,C1BMCHP00,1,2044,18.601588683941927
Globe,ID,C1BMCHP00,1,2045,16.994873068694094
Globe,IN,C1BMCHP00,1,2045,16.961245397345213
Globe,IP,C1BMCHP00,1,2045,18.601588683941927
