REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
Globe,ALUPLANT,1,2016,C1_P_HCO,IN,0.9561611611263805
Globe,ALUPLANT,1,2016,C1_P_HCO,IP,0.9561611611263807
Globe,ALUPLANT,1,2016,XALU,ID,413.75640576111954
Globe,ALUPLANT,1,2016,XALU,IN,413.75640576111937
Globe,ALUPLANT,1,2016,XALU,IP,413.7564057611195
Globe,ALUPLANT,1,2017,C1_F_CLS,ID,2.4957738197073622
Globe,ALUPLANT,1,2017,C1_F_CLS,IN,2.495773819707362
Globe,ALUPLANT,1,2017,C1_F_CLS,IP,2.4957738197073622
Globe,ALUPLANT,1,2017,C1_F_HEA_I,ID,1.16177503816473
Globe,ALUPLANT,1,2017,C1_F_HEA_I,IN,1.1617750381647298
Globe,ALUPLANT,1,2017,C1_F_HEA_I,IP,1.16177503816473
Globe,ALUPLANT,1,2017,C1_P_HCO,ID,0.9815420841880398
Globe,ALUPLANT,1,2017,C1_P_HCO,IN,0.9815420841880396
Globe,ALUPLANT,1,2017,C1_P_HCO,IP,0.9815420841880398
Globe,ALUPLANT,1,2017,XALU,ID,427.3460893355811
Globe,ALUPLANT,1,2017,XALU,IN,427.34608933558104
Globe,ALUPLANT,1,2017,XALU,IP,427.3460893355811
Globe,ALUPLANT,1,2018,C1_F_CLS,ID,2.550735706359514
Globe,ALUPLANT,1,2018,C1_F_CLS,IN,2.550735706359513
Globe,ALUPLANT,1,2018,C1_F_CLS,IP,2.550735706359513
Globe,ALUPLANT,1,2018,C1_F_HEA_I,ID,1.1905519717260324
Globe,ALUPLANT,1,2018,C1_F_HEA_I,IN,1.190551971726032
Globe,ALUPLANT,1,2018,C1_F_HEA_I,IP,1.190551971726032
Globe,ALUPLANT,1,2018,C1_P_HCO,ID,1.0066741650876112
Globe,ALUPLANT,1,2018,C1_P_HCO,IN,1.0066741650876108
Globe,ALUPLANT,1,2018,C1_P_HCO,IP,1.0066741650876108
Globe,ALUPLANT,1,2018,XALU,ID,440.9526186207926
Globe,ALUPLANT,1,2018,XALU,IN,440.9526186207924
Globe,ALUPLANT,1,2018,XALU,IP,440.9526186207924
Globe,ALUPLANT,1,2019,C1_F_CLS,ID,2.604668825290612
Globe,ALUPLANT,1,2019,C1_F_CLS,IN,2.604668825290612
Globe,ALUPLANT,1,2019,C1_F_CLS,IP,2.6046688252906134
Globe,ALUPLANT,1,2019,C1_F_HEA_I,ID,1.2189943863254005
Globe,ALUPLANT,1,2019,C1_F_HEA_I,IN,1.2189943863254005
Globe,ALUPLANT,1,2019,C1_F_HEA_I,IP,1.2189943863254011
Globe,ALUPLANT,1,2019,C1_P_HCO,ID,1.031565576362176
Globe,ALUPLANT,1,2019,C1_P_HCO,IN,1.031565576362176
